 O2-cr --------  interval 0/1
 -5.2468E-20 -5.1600E-20 -5.0641E-20 -4.9590E-20 -4.7720E-20 -4.5851E-20
 -4.4307E-20 -4.2794E-20 -4.1256E-20 -3.9726E-20 -3.8173E-20 -3.6572E-20
 -3.4926E-20 -3.3298E-20 -3.1665E-20 -3.0179E-20 -2.8811E-20 -2.7611E-20
 -2.6611E-20 -2.5731E-20 -2.4957E-20 -2.4171E-20 -2.3310E-20 -2.2265E-20
 -2.1002E-20 -1.9512E-20 -1.7856E-20 -1.6123E-20 -1.4421E-20 -1.2817E-20
 -1.1342E-20 -9.9837E-21 -8.7149E-21 -7.5132E-21 -6.3715E-21 -5.2746E-21
 -4.1481E-21 -2.8478E-21 -1.1255E-21  6.7838E-22
  1.6014E-18  1.6845E-18  1.7682E-18  1.8514E-18  1.9341E-18  2.0165E-18
  2.0974E-18  2.1776E-18  2.2588E-18  2.3371E-18  2.4556E-18  2.5314E-18
  2.6170E-18  2.6673E-18  2.7220E-18  2.7783E-18  2.7911E-18  2.8003E-18
  2.8020E-18  2.7601E-18  2.7136E-18  2.6624E-18  2.5710E-18  2.4792E-18
  2.4031E-18  2.3282E-18  2.2518E-18  2.1754E-18  2.0976E-18  2.0171E-18
  1.9340E-18  1.8514E-18  1.7683E-18  1.6924E-18  1.6222E-18  1.5604E-18
  1.5087E-18  1.4630E-18  1.4227E-18  1.3816E-18  1.3364E-18  1.2813E-18
  1.2145E-18  1.1354E-18  1.0471E-18  9.5437E-19  8.6301E-19  7.7653E-19
  6.9675E-19  6.2298E-19  5.5384E-19  4.8810E-19  4.2542E-19  3.6498E-19
  3.0269E-19  2.3052E-19  1.3459E-19  3.3753E-20
  1.5910E-22  1.7043E-22  1.8186E-22  1.9299E-22  2.0404E-22  2.1494E-22
  2.2593E-22  2.3655E-22  2.4725E-22  2.5736E-22  3.0225E-22  3.1023E-22
  3.2797E-22  3.2238E-22  3.2562E-22  3.3659E-22  3.2510E-22  3.2066E-22
  3.2058E-22  3.0189E-22  2.8850E-22  2.7882E-22  2.5127E-22  2.2668E-22
  2.1276E-22  1.9937E-22  1.8640E-22  1.7391E-22  1.6204E-22  1.5045E-22
  1.3905E-22  1.2826E-22  1.1781E-22  1.0862E-22  1.0034E-22  9.3013E-23
  8.7062E-23  8.1753E-23  7.7176E-23  7.2666E-23  6.8056E-23  6.2858E-23
  5.6976E-23  5.0483E-23  4.3729E-23  3.7093E-23  3.0958E-23  2.5534E-23
  2.0869E-23  1.6842E-23  1.3361E-23  1.0329E-23  7.7750E-24  5.7298E-24
  4.0898E-24  2.7528E-24  1.5371E-24  3.8262E-25
